8 25 22.4883
8 26 22.6414
8 27 22.9304
8 28 23.1784
8 29 23.2298
8 30 23.3982
8 31 23.8847
8 32 23.9625
8 33 24.4070
8 34 24.4215
8 35 24.6210
8 36 24.9124
8 37 25.0377
8 38 25.4770
8 39 25.7400
8 40 25.8612
8 41 26.2953
8 42 26.2075
8 43 26.3364
8 44 26.5917
8 45 26.7958
8 46 27.2060
8 47 27.3881
8 48 27.7971
8 49 27.9267
8 50 27.9383
8 51 28.4408
8 52 28.1832
8 53 28.1454
8 54 28.1516
8 55 27.9509
8 56 27.9913
8 57 27.5099
8 58 28.0029
8 59 27.7413
8 60 28.0905
9 1 23.3279
9 2 23.1694
9 3 22.5789
9 4 22.6821
9 5 22.4079
9 6 22.4657
9 7 21.4919
9 8 21.3035
9 9 20.9946
9 10 20.6549
9 11 20.3885
9 12 19.5045
9 13 18.4192
9 14 16.2090
9 15 13.4900
9 16 7.0608
9 18 7.4509
9 19 14.0140
9 20 17.6065
9 21 19.6133
9 22 20.0146
9 23 20.8528
9 24 20.9559
9 25 21.8027
9 26 22.0659
9 27 22.3849
9 28 22.6462
9 29 22.7050
9 30 22.9311
9 31 23.4405
9 32 23.5183
9 33 23.9629
9 34 23.9773
9 35 24.1768
9 36 24.4682
9 37 24.5935
9 38 25.0346
9 39 25.3604
9 40 25.5603
9 41 26.0199
9 42 25.9467
9 43 26.1830
9 44 26.4383
9 45 26.6424
9 46 27.0526
9 47 27.2347
9 48 27.6437
9 49 27.7733
9 50 27.7849
9 51 28.2874
9 52 28.0298
9 53 27.9920
9 54 27.9982
9 55 27.7975
9 56 27.8378
9 57 27.3565
9 58 27.8495
9 59 27.5879
9 60 27.9371
10 1 24.5206
10 2 24.3620
10 3 23.7716
10 4 23.8748
10 5 23.6006
10 6 23.6584
10 7 22.7440
10 8 22.5602
10 9 22.2961
10 10 21.9564
10 11 21.7378
10 12 20.9110
10 13 20.2844
10 14 19.4687
10 15 18.8597
10 16 16.9965
10 17 14.0140
10 18 7.4679
10 20 7.2606
10 21 15.0287
10 22 17.9195
10 23 19.6210
10 24 20.2852
10 25 21.2787
10 26 21.8083
10 27 22.1272
10 28 22.3885
10 29 22.4473
10 30 22.6734
10 31 23.2483
10 32 23.3939
10 33 23.8961
10 34 24.0064
10 35 24.2059
10 36 24.4972
10 37 24.6226
10 38 25.0637
10 39 25.3895
10 40 25.6751
10 41 26.1347
10 42 26.0615
10 43 26.4102
10 44 26.8296
10 45 27.0451
10 46 27.4553
10 47 27.6374
10 48 28.0464
10 49 28.1760
10 50 28.1875
10 51 28.6901
10 52 28.4325
10 53 28.3947
10 54 28.4009
10 55 28.2001
10 56 28.2405
10 57 27.7592
10 58 28.2522
10 59 27.9906
10 60 28.3398
11 1 25.3569
11 2 25.1983
11 3 24.6078
11 4 24.7110
11 5 24.4369
11 6 24.4946
11 7 23.5803
11 8 23.3965
11 9 23.1879
11 10 22.8553
11 11 22.6367
11 12 21.8099
11 13 21.1914
11 14 20.7572
11 15 20.5152
11 16 20.0110
11 17 19.6133
11 18 17.7847
11 19 15.0287
11 20 7.7681
11 22 7.5522
11 23 15.3158
11 24 17.8400
11 25 19.8871
11 26 20.5899
11 27 21.3356
11 28 21.9264
11 29 22.0148
11 30 22.2409
11 31 22.8158
11 32 22.9613
11 33 23.4636
11 34 23.5866
11 35 23.7862
11 36 24.0775
11 37 24.2028
11 38 24.6439
11 39 24.9697
11 40 25.2554
11 41 25.7150
11 42 25.6418
11 43 25.9905
11 44 26.4390
11 45 26.7084
11 46 27.2444
11 47 27.5088
11 48 27.9618
11 49 28.1671
11 50 28.1787
11 51 28.6812
11 52 28.4237
11 53 28.3859
11 54 28.3921
11 55 28.1913
11 56 28.2317
11 57 27.7504
11 58 28.2434
11 59 27.9818
11 60 28.3309
12 1 26.0970
12 2 25.9437
12 3 25.3532
12 4 25.4564
12 5 25.1823
12 6 25.2400
12 7 24.3257
12 8 24.1419
12 9 24.0125
12 10 23.7049
12 11 23.4863
12 12 22.8696
12 13 22.2511
12 14 21.8170
12 15 21.5865
12 16 21.0822
12 17 20.8528
12 18 20.3673
12 19 19.6210
12 20 18.2629
12 21 15.3158
12 22 7.7637
12 24 7.7546
12 25 14.5411
12 26 17.1716
12 27 19.4593
12 28 20.0501
12 29 20.7433
12 30 21.2821
12 31 21.9792
12 32 22.1247
12 33 22.6270
12 34 22.9316
12 35 23.2843
12 36 23.5757
12 37 23.7010
12 38 24.1421
12 39 24.4679
12 40 24.7535
12 41 25.2131
12 42 25.1399
12 43 25.4886
12 44 25.9423
12 45 26.2128
12 46 26.7488
12 47 27.0132
12 48 27.4662
12 49 27.7442
12 50 27.8024
12 51 28.3049
12 52 28.0474
12 53 28.0297
12 54 28.1224
12 55 27.9286
12 56 27.9690
12 57 27.4876
12 58 27.9806
12 59 27.7190
12 60 28.0682
13 1 26.8159
13 2 26.7791
13 3 26.1886
13 4 26.2918
13 5 26.0177
13 6 26.0754
13 7 25.1611
13 8 24.9772
13 9 24.8479
13 10 24.5403
13 11 24.3217
13 12 23.7573
13 13 23.1388
13 14 22.7046
13 15 22.4883
13 16 22.0264
13 17 21.8027
13 18 21.6758
13 19 21.2787
13 20 20.6511
13 21 19.8871
13 22 17.4436
13 23 14.5411
13 24 7.4115
13 26 8.1358
13 27 13.9651
